country,counterpart-area,series,time,value,series_code
Least developed countries: UN classification,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,4840427.2,DT.INT.MLAT.CD
Least developed countries: UN classification,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,309481947.5,DT.INT.MLAT.CD
Least developed countries: UN classification,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,11922000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,Central Bank of West African States (BCEAO),"PPG, multilateral (INT, current US$)",2022,75000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,Dev. Bank of the Central African States (BDEAC),"PPG, multilateral (INT, current US$)",2022,15652577.9,DT.INT.MLAT.CD
Least developed countries: UN classification,Eastern & Southern African Trade & Dev. Bank (TDB),"PPG, multilateral (INT, current US$)",2022,18891802.7,DT.INT.MLAT.CD
Least developed countries: UN classification,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,12859420.1,DT.INT.MLAT.CD
Least developed countries: UN classification,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,74853.1,DT.INT.MLAT.CD
Least developed countries: UN classification,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,66976.9,DT.INT.MLAT.CD
Least developed countries: UN classification,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,49008763.0,DT.INT.MLAT.CD
Least developed countries: UN classification,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,16000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,International Bank for Economic Cooperation (IBEC),"PPG, multilateral (INT, current US$)",2022,5000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,39267913.8,DT.INT.MLAT.CD
Least developed countries: UN classification,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,89246016.8,DT.INT.MLAT.CD
Least developed countries: UN classification,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,2826987.4,DT.INT.MLAT.CD
Least developed countries: UN classification,Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,148140.0,DT.INT.MLAT.CD
Least developed countries: UN classification,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,27201000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,South Asian Development Fund (SADF),"PPG, multilateral (INT, current US$)",2022,29000.0,DT.INT.MLAT.CD
Least developed countries: UN classification,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,108116844.0,DT.INT.MLAT.CD
Least developed countries: UN classification,World,"PPG, multilateral (INT, current US$)",2022,1665365253.1,DT.INT.MLAT.CD
Least developed countries: UN classification,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,23018286.6,DT.INT.MLAT.CD
Least developed countries: UN classification,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,678068177.9,DT.INT.MLAT.CD
Least developed countries: UN classification,World Trade Organization,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Lebanon,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,24568511.3,DT.INT.MLAT.CD
Lebanon,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Lebanon,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,11043.9,DT.INT.MLAT.CD
Lebanon,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,7540529.5,DT.INT.MLAT.CD
Lebanon,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,10081.9,DT.INT.MLAT.CD
Lebanon,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,6913424.2,DT.INT.MLAT.CD
Lebanon,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,368000.0,DT.INT.MLAT.CD
Lebanon,World,"PPG, multilateral (INT, current US$)",2022,46489605.6,DT.INT.MLAT.CD
Lebanon,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,6355000.0,DT.INT.MLAT.CD
Lebanon,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,723014.8,DT.INT.MLAT.CD
Lesotho,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,1424425.5,DT.INT.MLAT.CD
Lesotho,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,684000.0,DT.INT.MLAT.CD
Lesotho,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,6082734.7,DT.INT.MLAT.CD
Lesotho,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,276692.8,DT.INT.MLAT.CD
Lesotho,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,561000.0,DT.INT.MLAT.CD
Lesotho,World,"PPG, multilateral (INT, current US$)",2022,14022845.9,DT.INT.MLAT.CD
Lesotho,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,4993992.9,DT.INT.MLAT.CD
Liberia,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,1738404.0,DT.INT.MLAT.CD
Liberia,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,195000.0,DT.INT.MLAT.CD
Liberia,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,774000.0,DT.INT.MLAT.CD
Liberia,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,878718.0,DT.INT.MLAT.CD
Liberia,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,180033.5,DT.INT.MLAT.CD
Liberia,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,172000.0,DT.INT.MLAT.CD
Liberia,World,"PPG, multilateral (INT, current US$)",2022,8683307.2,DT.INT.MLAT.CD
Liberia,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,4745151.7,DT.INT.MLAT.CD
Low & middle income,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,332350589.5,DT.INT.MLAT.CD
Low & middle income,African Export-Import Bank,"PPG, multilateral (INT, current US$)",2022,69908794.4,DT.INT.MLAT.CD
Low & middle income,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,1476000.0,DT.INT.MLAT.CD
Low & middle income,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,25577042.1,DT.INT.MLAT.CD
Low & middle income,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,266675410.2,DT.INT.MLAT.CD
Low & middle income,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,65382112.1,DT.INT.MLAT.CD
Low & middle income,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,1504731145.1,DT.INT.MLAT.CD
Low & middle income,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,91637402.6,DT.INT.MLAT.CD
Low & middle income,Bolivarian Alliance for the Americas (ALBA),"PPG, multilateral (INT, current US$)",2022,1386000.0,DT.INT.MLAT.CD
Low & middle income,Caribbean Community (CARICOM),"PPG, multilateral (INT, current US$)",2022,165000.0,DT.INT.MLAT.CD
Low & middle income,Caribbean Dev. Bank,"PPG, multilateral (INT, current US$)",2022,30905535.6,DT.INT.MLAT.CD
Low & middle income,Central American Bank for Econ. Integ. (CABEI),"PPG, multilateral (INT, current US$)",2022,5609000.0,DT.INT.MLAT.CD
Low & middle income,Central American Bank for Econ. Integration (BCIE),"PPG, multilateral (INT, current US$)",2022,267754000.0,DT.INT.MLAT.CD
Low & middle income,Central Bank of West African States (BCEAO),"PPG, multilateral (INT, current US$)",2022,10416399.0,DT.INT.MLAT.CD
Low & middle income,Corporacion Andina de Fomento,"PPG, multilateral (INT, current US$)",2022,375381148.2,DT.INT.MLAT.CD
Low & middle income,Council of Europe,"PPG, multilateral (INT, current US$)",2022,52791439.3,DT.INT.MLAT.CD
Low & middle income,Dev. Bank of the Central African States (BDEAC),"PPG, multilateral (INT, current US$)",2022,18005092.1,DT.INT.MLAT.CD
Low & middle income,Eastern & Southern African Trade & Dev. Bank (TDB),"PPG, multilateral (INT, current US$)",2022,86539802.7,DT.INT.MLAT.CD
Low & middle income,ECO Trade and Dev. Bank,"PPG, multilateral (INT, current US$)",2022,1478655.5,DT.INT.MLAT.CD
Low & middle income,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,17499959.3,DT.INT.MLAT.CD
Low & middle income,Eurasian Development Bank,"PPG, multilateral (INT, current US$)",2022,87049455.0,DT.INT.MLAT.CD
Low & middle income,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,112398347.2,DT.INT.MLAT.CD
Low & middle income,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,37180075.0,DT.INT.MLAT.CD
Low & middle income,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,479581.4,DT.INT.MLAT.CD
Low & middle income,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,704174324.8,DT.INT.MLAT.CD
Low & middle income,European Relief Fund,"PPG, multilateral (INT, current US$)",2022,32882598.7,DT.INT.MLAT.CD
Low & middle income,European Social Fund (ESF),"PPG, multilateral (INT, current US$)",2022,9864656.9,DT.INT.MLAT.CD
Low & middle income,European Union,"PPG, multilateral (INT, current US$)",2022,26268529.7,DT.INT.MLAT.CD
Low & middle income,Fondo Latinoamericano de Reservas (FLAR),"PPG, multilateral (INT, current US$)",2022,163204.3,DT.INT.MLAT.CD
Low & middle income,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,960725648.1,DT.INT.MLAT.CD
Low & middle income,International Bank for Economic Cooperation (IBEC),"PPG, multilateral (INT, current US$)",2022,5000.0,DT.INT.MLAT.CD
Low & middle income,International Coffee Organization (ICO),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Low & middle income,International Finance Corporation,"PPG, multilateral (INT, current US$)",2022,13657573.5,DT.INT.MLAT.CD
Low & middle income,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,96243432.8,DT.INT.MLAT.CD
Low & middle income,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,300011973.1,DT.INT.MLAT.CD
Low & middle income,Islamic Solidarity Fund for Dev. (ISFD),"PPG, multilateral (INT, current US$)",2022,189453.7,DT.INT.MLAT.CD
Low & middle income,Multiple Lenders,"PPG, multilateral (INT, current US$)",2022,79400408.4,DT.INT.MLAT.CD
Low & middle income,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,11884264.9,DT.INT.MLAT.CD
Low & middle income,Nordic Environment Finance Corporation (NEFCO),"PPG, multilateral (INT, current US$)",2022,7261.3,DT.INT.MLAT.CD
Low & middle income,Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,850262.7,DT.INT.MLAT.CD
Low & middle income,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,107493071.2,DT.INT.MLAT.CD
Low & middle income,Plata Basin Financial Dev. Fund,"PPG, multilateral (INT, current US$)",2022,25651000.0,DT.INT.MLAT.CD
Low & middle income,South Asian Development Fund (SADF),"PPG, multilateral (INT, current US$)",2022,29000.0,DT.INT.MLAT.CD
Low & middle income,UN-General Assembly (UNGA),"PPG, multilateral (INT, current US$)",2022,139000.0,DT.INT.MLAT.CD
Low & middle income,UN-Population Fund (UNFPA),"PPG, multilateral (INT, current US$)",2022,1936000.0,DT.INT.MLAT.CD
Low & middle income,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,131042409.0,DT.INT.MLAT.CD
Low & middle income,World,"PPG, multilateral (INT, current US$)",2022,9349025693.4,DT.INT.MLAT.CD
Low & middle income,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,1623587665.7,DT.INT.MLAT.CD
Low & middle income,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,1748111758.2,DT.INT.MLAT.CD
Low & middle income,World Bank-MIGA,"PPG, multilateral (INT, current US$)",2022,8238749.4,DT.INT.MLAT.CD
Low & middle income,World Trade Organization,"PPG, multilateral (INT, current US$)",2022,1247960.7,DT.INT.MLAT.CD
Low income,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,98214786.9,DT.INT.MLAT.CD
Low income,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,782000.0,DT.INT.MLAT.CD
Low income,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,11785057.4,DT.INT.MLAT.CD
Low income,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,67388578.5,DT.INT.MLAT.CD
Low income,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,4728086.3,DT.INT.MLAT.CD
Low income,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,8994594.6,DT.INT.MLAT.CD
Low income,Central Bank of West African States (BCEAO),"PPG, multilateral (INT, current US$)",2022,75000.0,DT.INT.MLAT.CD
Low income,Dev. Bank of the Central African States (BDEAC),"PPG, multilateral (INT, current US$)",2022,15652577.9,DT.INT.MLAT.CD
Low income,Eastern & Southern African Trade & Dev. Bank (TDB),"PPG, multilateral (INT, current US$)",2022,16314675.7,DT.INT.MLAT.CD
Low income,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,8295105.9,DT.INT.MLAT.CD
Low income,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,67490.5,DT.INT.MLAT.CD
Low income,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,28179.4,DT.INT.MLAT.CD
Low income,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,29970618.6,DT.INT.MLAT.CD
Low income,International Bank for Economic Cooperation (IBEC),"PPG, multilateral (INT, current US$)",2022,5000.0,DT.INT.MLAT.CD
Low income,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,17312332.0,DT.INT.MLAT.CD
Low income,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,39581284.9,DT.INT.MLAT.CD
Low income,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,1102842.4,DT.INT.MLAT.CD
Low income,Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,113781.2,DT.INT.MLAT.CD
Low income,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,15119996.2,DT.INT.MLAT.CD
Low income,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,69630575.9,DT.INT.MLAT.CD
Low income,World,"PPG, multilateral (INT, current US$)",2022,716498361.5,DT.INT.MLAT.CD
Low income,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,311335797.2,DT.INT.MLAT.CD
Low income,World Trade Organization,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Lower middle income,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,208569597.1,DT.INT.MLAT.CD
Lower middle income,African Export-Import Bank,"PPG, multilateral (INT, current US$)",2022,65542772.6,DT.INT.MLAT.CD
Lower middle income,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,471000.0,DT.INT.MLAT.CD
Lower middle income,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,13413984.7,DT.INT.MLAT.CD
Lower middle income,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,153310372.9,DT.INT.MLAT.CD
Lower middle income,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,58412968.1,DT.INT.MLAT.CD
Lower middle income,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,1203455345.8,DT.INT.MLAT.CD
Lower middle income,Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,70764000.0,DT.INT.MLAT.CD
Lower middle income,Caribbean Dev. Bank,"PPG, multilateral (INT, current US$)",2022,7632000.0,DT.INT.MLAT.CD
Lower middle income,Central American Bank for Econ. Integration (BCIE),"PPG, multilateral (INT, current US$)",2022,189373000.0,DT.INT.MLAT.CD
Lower middle income,Central Bank of West African States (BCEAO),"PPG, multilateral (INT, current US$)",2022,2342255.3,DT.INT.MLAT.CD
Lower middle income,Corporacion Andina de Fomento,"PPG, multilateral (INT, current US$)",2022,38806000.0,DT.INT.MLAT.CD
Lower middle income,Dev. Bank of the Central African States (BDEAC),"PPG, multilateral (INT, current US$)",2022,2352514.2,DT.INT.MLAT.CD
Lower middle income,Eastern & Southern African Trade & Dev. Bank (TDB),"PPG, multilateral (INT, current US$)",2022,70225127.0,DT.INT.MLAT.CD
Lower middle income,ECO Trade and Dev. Bank,"PPG, multilateral (INT, current US$)",2022,1124023.6,DT.INT.MLAT.CD
Lower middle income,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,9204853.4,DT.INT.MLAT.CD
Lower middle income,Eurasian Development Bank,"PPG, multilateral (INT, current US$)",2022,3180000.0,DT.INT.MLAT.CD
Lower middle income,European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,35179630.1,DT.INT.MLAT.CD
Lower middle income,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,4021378.8,DT.INT.MLAT.CD
Lower middle income,European Economic Community (EEC),"PPG, multilateral (INT, current US$)",2022,268564.1,DT.INT.MLAT.CD
Lower middle income,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,224502261.0,DT.INT.MLAT.CD
Lower middle income,European Relief Fund,"PPG, multilateral (INT, current US$)",2022,32882598.7,DT.INT.MLAT.CD
Lower middle income,European Social Fund (ESF),"PPG, multilateral (INT, current US$)",2022,5521950.0,DT.INT.MLAT.CD
Lower middle income,European Union,"PPG, multilateral (INT, current US$)",2022,22182286.7,DT.INT.MLAT.CD
Lower middle income,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,162082000.0,DT.INT.MLAT.CD
Lower middle income,International Coffee Organization (ICO),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Lower middle income,International Finance Corporation,"PPG, multilateral (INT, current US$)",2022,3030486.9,DT.INT.MLAT.CD
Lower middle income,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,68771278.5,DT.INT.MLAT.CD
Lower middle income,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,165833391.3,DT.INT.MLAT.CD
Lower middle income,Islamic Solidarity Fund for Dev. (ISFD),"PPG, multilateral (INT, current US$)",2022,189453.7,DT.INT.MLAT.CD
Lower middle income,Multiple Lenders,"PPG, multilateral (INT, current US$)",2022,15490000.0,DT.INT.MLAT.CD
Lower middle income,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,10669124.5,DT.INT.MLAT.CD
Lower middle income,Nordic Investment Bank,"PPG, multilateral (INT, current US$)",2022,315137.1,DT.INT.MLAT.CD
Lower middle income,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,56193205.1,DT.INT.MLAT.CD
Lower middle income,Plata Basin Financial Dev. Fund,"PPG, multilateral (INT, current US$)",2022,8482000.0,DT.INT.MLAT.CD
Lower middle income,South Asian Development Fund (SADF),"PPG, multilateral (INT, current US$)",2022,29000.0,DT.INT.MLAT.CD
Lower middle income,UN-General Assembly (UNGA),"PPG, multilateral (INT, current US$)",2022,139000.0,DT.INT.MLAT.CD
Lower middle income,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,61411833.1,DT.INT.MLAT.CD
Lower middle income,World,"PPG, multilateral (INT, current US$)",2022,5075327339.9,DT.INT.MLAT.CD
Lower middle income,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,712097691.0,DT.INT.MLAT.CD
Lower middle income,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,1386512236.2,DT.INT.MLAT.CD
Lower middle income,World Trade Organization,"PPG, multilateral (INT, current US$)",2022,1247960.7,DT.INT.MLAT.CD
Madagascar,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,3603552.0,DT.INT.MLAT.CD
Madagascar,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,306000.0,DT.INT.MLAT.CD
Madagascar,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,329000.0,DT.INT.MLAT.CD
Madagascar,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,3697252.3,DT.INT.MLAT.CD
Madagascar,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,1415783.8,DT.INT.MLAT.CD
Madagascar,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,747000.0,DT.INT.MLAT.CD
Madagascar,World,"PPG, multilateral (INT, current US$)",2022,25294600.5,DT.INT.MLAT.CD
Madagascar,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,15196012.4,DT.INT.MLAT.CD
Malawi,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,3218999.9,DT.INT.MLAT.CD
Malawi,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,779000.0,DT.INT.MLAT.CD
Malawi,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Malawi,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1138748.8,DT.INT.MLAT.CD
Malawi,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,814171.8,DT.INT.MLAT.CD
Malawi,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,136560.4,DT.INT.MLAT.CD
Malawi,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,1487000.0,DT.INT.MLAT.CD
Malawi,World,"PPG, multilateral (INT, current US$)",2022,18485547.0,DT.INT.MLAT.CD
Malawi,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,10911066.1,DT.INT.MLAT.CD
Maldives,Asian Dev. Bank   ,"PPG, multilateral (INT, current US$)",2022,1531409.5,DT.INT.MLAT.CD
Maldives,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,845471.9,DT.INT.MLAT.CD
Maldives,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,83535.6,DT.INT.MLAT.CD
Maldives,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,667578.4,DT.INT.MLAT.CD
Maldives,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,71171.8,DT.INT.MLAT.CD
Maldives,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,5341000.0,DT.INT.MLAT.CD
Maldives,World,"PPG, multilateral (INT, current US$)",2022,9388502.8,DT.INT.MLAT.CD
Maldives,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,848335.6,DT.INT.MLAT.CD
Mali,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,11046859.1,DT.INT.MLAT.CD
Mali,Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,690000.0,DT.INT.MLAT.CD
Mali,Economic Community of West African States (ECOWAS),"PPG, multilateral (INT, current US$)",2022,1952335.6,DT.INT.MLAT.CD
Mali,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1241825.2,DT.INT.MLAT.CD
Mali,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,1394180.0,DT.INT.MLAT.CD
Mali,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,2949776.2,DT.INT.MLAT.CD
Mali,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,493000.0,DT.INT.MLAT.CD
Mali,West African Development Bank - BOAD,"PPG, multilateral (INT, current US$)",2022,10556098.2,DT.INT.MLAT.CD
Mali,World,"PPG, multilateral (INT, current US$)",2022,46854142.7,DT.INT.MLAT.CD
Mali,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,16530068.4,DT.INT.MLAT.CD
Mauritania,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,1878110.2,DT.INT.MLAT.CD
Mauritania,Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,31718105.3,DT.INT.MLAT.CD
Mauritania,Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,112340.9,DT.INT.MLAT.CD
Mauritania,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,4630617.9,DT.INT.MLAT.CD
Mauritania,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,478244.3,DT.INT.MLAT.CD
Mauritania,Islamic Dev. Bank,"PPG, multilateral (INT, current US$)",2022,11887763.6,DT.INT.MLAT.CD
Mauritania,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,714000.0,DT.INT.MLAT.CD
Mauritania,World,"PPG, multilateral (INT, current US$)",2022,54430943.5,DT.INT.MLAT.CD
Mauritania,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,3011761.3,DT.INT.MLAT.CD
Mauritius,African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,5140318.0,DT.INT.MLAT.CD
Mauritius,Arab African International Bank,"PPG, multilateral (INT, current US$)",2022,223000.0,DT.INT.MLAT.CD
Mauritius,European Development Fund (EDF),"PPG, multilateral (INT, current US$)",2022,62582.1,DT.INT.MLAT.CD
Mauritius,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,34358.8,DT.INT.MLAT.CD
Mauritius,International Fund for Agricultural Dev.,"PPG, multilateral (INT, current US$)",2022,2880.5,DT.INT.MLAT.CD
Mauritius,Nordic Development Fund,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Mauritius,OPEC Fund for International Dev.,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Mauritius,World,"PPG, multilateral (INT, current US$)",2022,6232925.3,DT.INT.MLAT.CD
Mauritius,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,769785.9,DT.INT.MLAT.CD
Mauritius,World Bank-IDA                         ,"PPG, multilateral (INT, current US$)",2022,0.0,DT.INT.MLAT.CD
Mexico,European Investment Bank,"PPG, multilateral (INT, current US$)",2022,1769000.0,DT.INT.MLAT.CD
Mexico,Inter-American Dev. Bank      ,"PPG, multilateral (INT, current US$)",2022,119513565.7,DT.INT.MLAT.CD
Mexico,World,"PPG, multilateral (INT, current US$)",2022,195846565.7,DT.INT.MLAT.CD
Mexico,World Bank-IBRD                         ,"PPG, multilateral (INT, current US$)",2022,74564000.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),African Dev. Bank         ,"PPG, multilateral (INT, current US$)",2022,60280996.8,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),African Export-Import Bank,"PPG, multilateral (INT, current US$)",2022,38508000.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Arab Bank for Economic Dev. in Africa (BADEA),"PPG, multilateral (INT, current US$)",2022,1125848.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Arab Fund for Economic & Social Development,"PPG, multilateral (INT, current US$)",2022,202858824.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Arab Monetary Fund,"PPG, multilateral (INT, current US$)",2022,61233384.5,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),Asian Infrastructure Investment Bank,"PPG, multilateral (INT, current US$)",2022,960000.0,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),ECO Trade and Dev. Bank,"PPG, multilateral (INT, current US$)",2022,1124023.6,DT.INT.MLAT.CD
Middle East & North Africa (excluding high income),European Bank for Reconstruction and Dev. (EBRD),"PPG, multilateral (INT, current US$)",2022,26028044.3,DT.INT.MLAT.CD
