indicator,date,value,iso_code,country_name
Inflation Rate,2007-02-28,5.68,LSO,Lesotho
Inflation Rate,2007-03-31,5.93,LSO,Lesotho
Inflation Rate,2007-04-30,8.1,LSO,Lesotho
Inflation Rate,2007-05-31,7.64,LSO,Lesotho
Inflation Rate,2007-06-30,7.98,LSO,Lesotho
Inflation Rate,2007-07-31,8.56,LSO,Lesotho
Inflation Rate,2007-08-31,8.68,LSO,Lesotho
Inflation Rate,2007-09-30,8.61,LSO,Lesotho
Inflation Rate,2007-10-31,8.95,LSO,Lesotho
Inflation Rate,2007-11-30,9.32,LSO,Lesotho
Inflation Rate,2007-12-31,10.46,LSO,Lesotho
Inflation Rate,2008-01-31,10.46,LSO,Lesotho
Inflation Rate,2008-02-29,10.56,LSO,Lesotho
Inflation Rate,2008-03-31,10.65,LSO,Lesotho
Inflation Rate,2008-04-30,9.51,LSO,Lesotho
Inflation Rate,2008-05-31,9.48,LSO,Lesotho
Inflation Rate,2008-06-30,9.62,LSO,Lesotho
Inflation Rate,2008-07-31,10.55,LSO,Lesotho
Inflation Rate,2008-08-31,11.15,LSO,Lesotho
Inflation Rate,2008-09-30,12.07,LSO,Lesotho
Inflation Rate,2008-10-31,12.01,LSO,Lesotho
Inflation Rate,2008-11-30,11.78,LSO,Lesotho
Inflation Rate,2008-12-31,10.6,LSO,Lesotho
Inflation Rate,2009-01-31,10.66,LSO,Lesotho
Inflation Rate,2009-02-28,10.19,LSO,Lesotho
Inflation Rate,2009-03-31,10.54,LSO,Lesotho
Inflation Rate,2009-04-30,9.73,LSO,Lesotho
Inflation Rate,2009-05-31,9.03,LSO,Lesotho
Inflation Rate,2009-06-30,8.21,LSO,Lesotho
Inflation Rate,2009-07-31,7.18,LSO,Lesotho
Inflation Rate,2009-08-31,5.96,LSO,Lesotho
Inflation Rate,2009-09-30,4.9,LSO,Lesotho
Inflation Rate,2009-10-31,4.48,LSO,Lesotho
Inflation Rate,2009-11-30,4.25,LSO,Lesotho
Inflation Rate,2009-12-31,4.45,LSO,Lesotho
Inflation Rate,2010-01-31,4.46,LSO,Lesotho
Inflation Rate,2010-02-28,4.47,LSO,Lesotho
Inflation Rate,2010-03-31,3.78,LSO,Lesotho
Inflation Rate,2010-04-30,3.69,LSO,Lesotho
Inflation Rate,2010-05-31,3.77,LSO,Lesotho
Inflation Rate,2010-06-30,3.82,LSO,Lesotho
Inflation Rate,2010-07-31,3.44,LSO,Lesotho
Inflation Rate,2010-08-31,3.26,LSO,Lesotho
Inflation Rate,2010-09-30,3.3,LSO,Lesotho
Inflation Rate,2010-10-31,3.13,LSO,Lesotho
Inflation Rate,2010-11-30,3.09,LSO,Lesotho
Inflation Rate,2010-12-31,3.06,LSO,Lesotho
Inflation Rate,2011-01-31,3.19,LSO,Lesotho
Inflation Rate,2011-02-28,3.3,LSO,Lesotho
Inflation Rate,2011-03-31,3.56,LSO,Lesotho
